"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","miles_price","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","speaker_type","lighting_type","catalog","filename","variant_id","internal_id","unique_entry_id"
"log extra-long sofa","Orange wood","Lumber type","None","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Orange","Orange","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_1_0","1_0",4044.0,"EkQmWrsrupAmLtjiF"
"log extra-long sofa","Orange wood","Lumber type","Southwestern flair","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Orange","Colorful","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_1_1","1_1",4044.0,"npk7nAfd4Foe4AoFM"
"log extra-long sofa","Orange wood","Lumber type","Geometric print","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Orange","Colorful","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_1_2","1_2",4044.0,"LxCWETnYDJuFTSewS"
"log extra-long sofa","Orange wood","Lumber type","Bears","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Orange","Brown","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_1_3","1_3",4044.0,"xG66cS9vegGfemr4X"
"log extra-long sofa","Orange wood","Lumber type","Quilted","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Orange","Light blue","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_1_4","1_4",4044.0,"JDyKgchRrPCqv8rEC"
"log extra-long sofa","White wood","Lumber type","None","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Beige","Beige","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_2_0","2_0",4044.0,"3PRDCvS4TDCtQK2Kg"
"log extra-long sofa","White wood","Lumber type","Southwestern flair","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Beige","Colorful","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_2_1","2_1",4044.0,"McGWpiAkNdAWotQKX"
"log extra-long sofa","White wood","Lumber type","Geometric print","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Beige","Colorful","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_2_2","2_2",4044.0,"xKEeAuTcLxioBDzSh"
"log extra-long sofa","White wood","Lumber type","Bears","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Beige","Brown","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_2_3","2_3",4044.0,"npnSM8ssL8osG3NAi"
"log extra-long sofa","White wood","Lumber type","Quilted","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"Beige","Light blue","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_2_4","2_4",4044.0,"N9mDiB9qF5jtftdeX"
"log extra-long sofa","White birch","Lumber type","None","Cushions","Yes","Yes","Yes","4","NFS",1920.0,"White","White","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_3_0","3_0",4044.0,"sWMWPLGQELSqK2pQF"
"log extra-long sofa","White birch","Lumber type","Southwestern flair","Cushions","Yes","No","Yes","4","NFS",1920.0,"White","Colorful","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_3_1","3_1",4044.0,"tL8NyzWjbc6cK2yww"
"log extra-long sofa","White birch","Lumber type","Geometric print","Cushions","Yes","No","Yes","4","NFS",1920.0,"White","Colorful","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_3_2","3_2",4044.0,"zAwKEyDMN8NtC9mpG"
"log extra-long sofa","White birch","Lumber type","Bears","Cushions","Yes","No","Yes","4","NFS",1920.0,"White","Brown","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_3_3","3_3",4044.0,"ojpRY6w8WA6R58fr4"
"log extra-long sofa","White birch","Lumber type","Quilted","Cushions","Yes","No","Yes","4","NFS",1920.0,"White","Light blue","2x1","NA","Crafting",,"1.0.0","garden","living room","log","None","Yes","Sofa","No","Does not play music","No lighting","Not for sale","FtrLogSofaL_Remake_3_4","3_4",4044.0,"G4GfK5Gj6gdZqmaRF"
"log garden lounge","Dark wood","Lumber type","None","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Brown","Brown","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_0_0","0_0",4035.0,"4SjMQbhBuHbL9zTC3"
"log garden lounge","Dark wood","Lumber type","Southwestern flair","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Brown","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_0_1","0_1",4035.0,"3cmdRCq3X65ne6ENX"
"log garden lounge","Dark wood","Lumber type","Geometric print","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Brown","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_0_2","0_2",4035.0,"6BMZbD8D48onZiFTZ"
"log garden lounge","Dark wood","Lumber type","Bears","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Brown","Brown","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_0_3","0_3",4035.0,"Gqec3S3xHK2ovLoPg"
"log garden lounge","Dark wood","Lumber type","Quilted","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Brown","Light blue","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_0_4","0_4",4035.0,"HLz32buxiWqhGGZrH"
"log garden lounge","Orange wood","Lumber type","None","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Orange","Orange","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_1_0","1_0",4035.0,"BNeCRcCgttKhAWuhM"
"log garden lounge","Orange wood","Lumber type","Southwestern flair","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Orange","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_1_1","1_1",4035.0,"zgDfJaBiyP7uypHYD"
"log garden lounge","Orange wood","Lumber type","Geometric print","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Orange","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_1_2","1_2",4035.0,"oFTAMp2Y3R4inQNrE"
"log garden lounge","Orange wood","Lumber type","Bears","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Orange","Brown","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_1_3","1_3",4035.0,"atA6RMHvfpgtomjGu"
"log garden lounge","Orange wood","Lumber type","Quilted","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Orange","Light blue","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_1_4","1_4",4035.0,"FWQyHs3qSGiGuxBhw"
"log garden lounge","White wood","Lumber type","None","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Beige","Beige","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_2_0","2_0",4035.0,"mhdFr75wvt5dkRz5J"
"log garden lounge","White wood","Lumber type","Southwestern flair","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Beige","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_2_1","2_1",4035.0,"Pr7eo68gXFp4k2HQC"
"log garden lounge","White wood","Lumber type","Geometric print","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Beige","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_2_2","2_2",4035.0,"sg4yx45YQxHdkP3y8"
"log garden lounge","White wood","Lumber type","Bears","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Beige","Brown","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_2_3","2_3",4035.0,"6zYZHc9PocC2W5B5Z"
"log garden lounge","White wood","Lumber type","Quilted","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"Beige","Light blue","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_2_4","2_4",4035.0,"wnuFsrcpm85AB8tmK"
"log garden lounge","White birch","Lumber type","None","Pillow","Yes","Yes","Yes","3","NFS",1440.0,"White","White","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_3_0","3_0",4035.0,"zbRvicYgda2rBieKB"
"log garden lounge","White birch","Lumber type","Southwestern flair","Pillow","Yes","No","Yes","3","NFS",1440.0,"White","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_3_1","3_1",4035.0,"nkxQzsbcxtSNwPqed"
"log garden lounge","White birch","Lumber type","Geometric print","Pillow","Yes","No","Yes","3","NFS",1440.0,"White","Colorful","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_3_2","3_2",4035.0,"swu8sRbTEdwMq6Qzm"
"log garden lounge","White birch","Lumber type","Bears","Pillow","Yes","No","Yes","3","NFS",1440.0,"White","Brown","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_3_3","3_3",4035.0,"RPLoGAXJuDsnrzsqv"
"log garden lounge","White birch","Lumber type","Quilted","Pillow","Yes","No","Yes","3","NFS",1440.0,"White","Light blue","2x1","NA","Crafting",,"1.0.0","garden","None","log","None","Yes","Bed","Yes","Does not play music","No lighting","Not for sale","FtrLogBedS_Remake_3_4","3_4",4035.0,"PS5uRGvLJaP9Wir3q"
"log round table","Dark wood","Lumber type","None","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Brown","Brown","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_0_0","0_0",4043.0,"eFfhgN8zEY8e7yt9C"
"log round table","Dark wood","Lumber type","Southwestern flair","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Brown","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_0_1","0_1",4043.0,"9gkgHdsYdPFvf2irQ"
"log round table","Dark wood","Lumber type","Geometric print","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Brown","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_0_2","0_2",4043.0,"vaKmbhGZiwxvv92sL"
"log round table","Dark wood","Lumber type","Bears","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Brown","Brown","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_0_3","0_3",4043.0,"4CKmQcifEFppwSgBG"
"log round table","Dark wood","Lumber type","Quilted","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Brown","Light blue","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_0_4","0_4",4043.0,"5ufbAg5bgvaEvaKFb"
"log round table","Orange wood","Lumber type","None","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Orange","Orange","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_1_0","1_0",4043.0,"JmPr2cMb6SowjY5no"
"log round table","Orange wood","Lumber type","Southwestern flair","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Orange","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_1_1","1_1",4043.0,"37a5TfCrWqZDzoWtj"
"log round table","Orange wood","Lumber type","Geometric print","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Orange","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_1_2","1_2",4043.0,"pczBXmbNsQbipuDsE"
"log round table","Orange wood","Lumber type","Bears","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Orange","Brown","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_1_3","1_3",4043.0,"2voa77rNw9QSyPQKY"
"log round table","Orange wood","Lumber type","Quilted","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Orange","Light blue","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_1_4","1_4",4043.0,"Hx6f6xPp9tnCSDcSX"
"log round table","White wood","Lumber type","None","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Beige","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_2_0","2_0",4043.0,"jk78fwGipvtzMNgCg"
"log round table","White wood","Lumber type","Southwestern flair","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_2_1","2_1",4043.0,"pX8cvCtPKedH2FCTn"
"log round table","White wood","Lumber type","Geometric print","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_2_2","2_2",4043.0,"ngDm9oTjhEXDW3xw3"
"log round table","White wood","Lumber type","Bears","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Brown","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_2_3","2_3",4043.0,"ZidKmGed6XLwEyEp9"
"log round table","White wood","Lumber type","Quilted","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Light blue","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_2_4","2_4",4043.0,"kY64WnabxajAuaZmQ"
"log round table","White birch","Lumber type","None","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"White","White","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_3_0","3_0",4043.0,"rRfdQWAKT95b7qP88"
"log round table","White birch","Lumber type","Southwestern flair","Tablecloth","Yes","No","Yes","4","NFS",1800.0,"White","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_3_1","3_1",4043.0,"xRPWnd6y3LNwuLoGB"
"log round table","White birch","Lumber type","Geometric print","Tablecloth","Yes","No","Yes","4","NFS",1800.0,"White","Colorful","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_3_2","3_2",4043.0,"acaX4YvTPg9GZ7X7f"
"log round table","White birch","Lumber type","Bears","Tablecloth","Yes","No","Yes","4","NFS",1800.0,"White","Brown","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_3_3","3_3",4043.0,"TpTrAGz86iusQakyC"
"log round table","White birch","Lumber type","Quilted","Tablecloth","Yes","No","Yes","4","NFS",1800.0,"White","Light blue","2x2","NA","Crafting",,"1.0.0","garden","living room","log","None","No","Table","Yes","Does not play music","No lighting","Not for sale","FtrLogTableLRound_Remake_3_4","3_4",4043.0,"cvqQs2RkHNY9HdbsD"
"log stakes","Dark wood","Lumber type","NA","NA","Yes","Yes","No","1","NFS",360.0,"Brown","Beige","1x1","NA","Crafting",,"1.0.0","garden","None","log","None","No","Ranch","Yes","Does not play music","No lighting","Not for sale","FtrWoodPile_Remake_0_0","0_0",5973.0,"q2mDY3XiwBGas4pS4"
"log stakes","Orange wood","Lumber type","NA","NA","Yes","Yes","No","1","NFS",360.0,"Orange","Beige","1x1","NA","Crafting",,"1.0.0","garden","None","log","None","No","Ranch","Yes","Does not play music","No lighting","Not for sale","FtrWoodPile_Remake_1_0","1_0",5973.0,"KoevBbX2ipYx9EpcX"
