"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"outdoor shorts","Green","No","700",175.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsHalfOutdoor5",9124.0,"RQRHHzY2yMCNMvzk8"
"outdoor shorts","Brown","No","700",175.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsHalfOutdoor6",9125.0,"3LqkfkNH3e7fpiJeu"
"outdoor shorts","Yellow-green","No","700",175.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsHalfOutdoor7",9126.0,"nwCbkQf3jXtb59WMh"
"patched-knee pants","Brown","No","880",220.0,"Brown","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; sporty; vacation; work","No","For sale","BottomsTexPantsWideKnee0",4490.0,"vCX28eerHYeKTPsqi"
"patched-knee pants","Purple","No","880",220.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty; vacation; work","No","For sale","BottomsTexPantsWideKnee1",9278.0,"z9zmTFvLEecuraK3k"
"patched-knee pants","Green","No","880",220.0,"Green","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty; vacation; work","No","For sale","BottomsTexPantsWideKnee2",9279.0,"nEwEXGs8HuhgFQW5e"
"patched-knee pants","Yellow","No","880",220.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; sporty; vacation; work","No","For sale","BottomsTexPantsWideKnee3",9280.0,"XcpNbTdYpMGEdXjjn"
"patchwork skirt","Blue","No","2100",525.0,"Blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexSkirtLongPatch0",5544.0,"xHB5bjnwngmR4vi8A"
"patchwork skirt","Red","No","2100",525.0,"Red","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexSkirtLongPatch1",8740.0,"iN9SXNzomgrk4M2ht"
"patchwork skirt","Yellow","No","2100",525.0,"Yellow","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexSkirtLongPatch2",8741.0,"yY5DKvtpH9oJ3qZ2d"
"patchwork skirt","Green","No","2100",525.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexSkirtLongPatch3",8742.0,"QCvXDx76yBFkAEhMs"
"pearl skirt","Navy blue","No","1680",420.0,"Blue","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cute","fairy tale; formal; party; theatrical","No","For sale","BottomsTexSkirtAlinePearlNavy",5737.0,"AhwjyLdd993xipZXk"
"petal skirt","Cool","No","1540",385.0,"Black","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexSkirtAlineTutu0",5422.0,"JahPjXhLzEXoZ6ExE"
"petal skirt","Rainbow","No","1540",385.0,"Purple","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexSkirtAlineTutu1",8916.0,"meApZdCjhq2CwthBL"
"petal skirt","Pastel","No","1540",385.0,"Light blue","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexSkirtAlineTutu2",8917.0,"K39pB2sJ5TngpRNx2"
"pineapple aloha shorts","Blue","No","840",210.0,"Blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha0",4405.0,"HgDALSLpNdPF53Fpc"
"pineapple aloha shorts","Red","No","840",210.0,"Red","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha1",11314.0,"YxSWwAsdc5G4N5R5m"
"pineapple aloha shorts","Yellow","No","840",210.0,"Yellow","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha2",11315.0,"xopHMsb5M5dDq58tt"
"pineapple aloha shorts","Green","No","840",210.0,"Green","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha3",11316.0,"BvXFqpT2m7eqTJ7NP"
"pineapple aloha shorts","Purple","No","840",210.0,"Purple","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha4",11317.0,"9vgmnf7i8HTnavG8s"
"pineapple aloha shorts","Pink","No","840",210.0,"Pink","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha5",11318.0,"fEcxudoTXdvSkmeyj"
"pineapple aloha shorts","Orange","No","840",210.0,"Orange","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","No","For sale","BottomsTexPantsHalfAloha6",11319.0,"khWybQcRhyu53FLSr"
"plaid shorts","Light blue","No","980",245.0,"Light blue","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsHotShaggycheck0",5664.0,"ZjwBFB9GkmP8R5yjg"
"plaid shorts","Brown","No","980",245.0,"Brown","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsHotShaggycheck1",8842.0,"XnrtJorxPR9v7shAe"
"plaid shorts","Light green","No","980",245.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsHotShaggycheck2",8843.0,"YKwxiTSXgoAWPFKto"
"plaid shorts","Red","No","980",245.0,"Red","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsHotShaggycheck3",8844.0,"Bp9aGAfzBLEvcvwpS"
"pleather flare skirt","Brown","No","1560",390.0,"Brown","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather0",5420.0,"TPN77SS5XxatzMWew"
"pleather flare skirt","Black","No","1560",390.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather1",10202.0,"htGM9L8vGuoFR7DKk"
"pleather flare skirt","Pink","No","1560",390.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather2",10203.0,"w3TvbZyje7qP3N44p"
"pleather flare skirt","Blue","No","1560",390.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather3",10204.0,"vPycBi7ge2sohbnvo"
"pleather flare skirt","Green","No","1560",390.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather4",10205.0,"5T8Bf5SJcG7i9yj97"
"pleather flare skirt","Orange","No","1560",390.0,"Orange","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather5",10206.0,"NwhrhoQsg9gk9f7CM"
"pleather flare skirt","Light blue","No","1560",390.0,"Light blue","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather6",10207.0,"yR5wmCLJXDrwenXaQ"
"pleather flare skirt","White","No","1560",390.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; formal","No","For sale","BottomsTexSkirtAlineLeather7",10208.0,"uEgrjZeMJ3e7R4eC7"
"pleather pants","Black","No","1300",325.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","everyday; outdoorsy; theatrical","No","For sale","BottomsTexPantsNormalLeather0",3309.0,"bP35TbatDbfYvtKnf"
"pleather pants","Brown","No","1300",325.0,"Brown","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy; theatrical","No","For sale","BottomsTexPantsNormalLeather1",11290.0,"z9e8X9wFZPCrg7tA4"
"pleather pants","Beige","No","1300",325.0,"Beige","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy; theatrical","No","For sale","BottomsTexPantsNormalLeather2",11291.0,"t2hrs4jXbseomNbXQ"
"pleather pants","Red","No","1300",325.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy; theatrical","No","For sale","BottomsTexPantsNormalLeather3",11292.0,"NbXonensSP5tBM2CN"
"pleather pants","Blue","No","1300",325.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy; theatrical","No","For sale","BottomsTexPantsNormalLeather4",11293.0,"jHKt5sBE7iAKewTuK"
"pleather pants","Yellow","No","1300",325.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy; theatrical","No","For sale","BottomsTexPantsNormalLeather5",11294.0,"zTrXPthFDf68646TM"
"pleather patch skirt","Red","No","1680",420.0,"Red","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexSkirtAlinePatch0",5811.0,"NySzJBjXsMTQCGNjy"
"pleather patch skirt","Green","No","1680",420.0,"Green","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexSkirtAlinePatch1",8924.0,"BNmxjJtsbdroNdhKT"
"pleather patch skirt","Purple","No","1680",420.0,"Purple","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexSkirtAlinePatch2",8925.0,"99ESP5Hf2Wi5SutKv"
"pleather patch skirt","Orange","No","1680",420.0,"Yellow","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexSkirtAlinePatch3",8926.0,"xAeahsrJHAwqmyzAe"
"pleather shorts","Black","No","1040",260.0,"Black","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsHotLeather0",5733.0,"Z2WQ3FgEgNyjn64Aw"
"pleather shorts","Brown","No","1040",260.0,"Brown","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsHotLeather1",10209.0,"sLoDrhfzS9Pk4788p"
"pleather shorts","White","No","1040",260.0,"White","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsHotLeather2",10210.0,"NBMNXkpsrnwQzibw6"
"pleather shorts","Red","No","1040",260.0,"Red","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsHotLeather3",10211.0,"WkWMgRDdSTye4TanN"
"pleather skirt","Black","No","1300",325.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexSkirtBoxLeather0",4303.0,"bbp2oY3uiJ78Fh2hu"
"pleather skirt","Brown","No","1300",325.0,"Brown","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexSkirtBoxLeather1",11339.0,"rQsphhQso2iJuokec"
"pleather skirt","Beige","No","1300",325.0,"Beige","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexSkirtBoxLeather2",11340.0,"YwDYs47GmtDhWxkgK"
"pleather skirt","Red","No","1300",325.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexSkirtBoxLeather3",11341.0,"EzdXWvjrxrmeTJrnk"
"pleather skirt","Blue","No","1300",325.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexSkirtBoxLeather4",11342.0,"GHeYLdmbkk4kPeQHW"
"pleather skirt","Yellow","No","1300",325.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexSkirtBoxLeather5",11343.0,"9XQaakSQTH2T5DxXn"
"plover skirt","Red","No","1200",300.0,"Red","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; formal; party; work","No","For sale","BottomsTexSkirtBoxChidori0",5448.0,"gmwjCKN8CboekoKNQ"
"plover skirt","Black","No","1200",300.0,"Black","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; formal; party; work","No","For sale","BottomsTexSkirtBoxChidori1",11320.0,"78XYLC6DFW9fJviyz"
"plover skirt","Green","No","1200",300.0,"Green","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; formal; party; work","No","For sale","BottomsTexSkirtBoxChidori2",11321.0,"vLCToaQtCvuvRFmqj"
"polka-dot mini skirt","Beige","No","1100",275.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtAlineDot0",12173.0,"nWDWH2bcEL7bqwLMW"
"polka-dot mini skirt","Pink","No","1100",275.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtAlineDot1",12176.0,"z7dHdbw4CRczuZuMu"
"polka-dot mini skirt","Blue","No","1100",275.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtAlineDot2",12177.0,"xnauur6Y9BjK7sJSz"
"polka-dot mini skirt","Gray","No","1100",275.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtAlineDot3",12178.0,"33jjvbydtzk72BH8m"
"punk pants","Red","No","1820",455.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalBondage0",4485.0,"TY3EBjn9hvr43exS6"
"punk pants","Blue","No","1820",455.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalBondage1",9255.0,"QgPvp3JrDjBGLhdQT"
"punk pants","Green","No","1820",455.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalBondage2",9256.0,"6DEDkvEpmai59G4DP"
"punk pants","Purple","No","1820",455.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalBondage3",9257.0,"TBfvBpGGmFwwWw8sC"
"rain pants","Yellow","No","700",175.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","outdoorsy","No","For sale","BottomsTexPantsWideRain0",5413.0,"A7GARcaHCbPx6sJZR"
"rain pants","Green","No","700",175.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","outdoorsy","No","For sale","BottomsTexPantsWideRain1",11412.0,"Rjqup8NERDnQmiXWp"
