"name","variation","diy","buy","sell","color_1","color_2","size","miles_price","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"prince's tunic","Red","No","4800",1200.0,"Red","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","TopsTexTopCoatLPrince3",8244.0,"XtGR7cNA5yB64rKYg"
"prince's tunic","Purple","No","4800",1200.0,"Purple","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","TopsTexTopCoatLPrince4",8245.0,"JnJLgoCcuLkPRMXhC"
"printed fleece sweater","Moss green","No","1260",315.0,"Green","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLFleece0",4680.0,"kSS9mxjWJBT4ho222"
"printed fleece sweater","Blue","No","1260",315.0,"Blue","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLFleece1",7850.0,"r4xo3AA59z6v2x5F6"
"printed fleece sweater","Brown","No","1260",315.0,"Beige","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLFleece2",7851.0,"hMsRJSYM6EueyMAGX"
"printed fleece sweater","Purple","No","1260",315.0,"Purple","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLFleece3",7852.0,"WokfdCbfHNSEx83jR"
"printed fleece sweater","Green","No","1260",315.0,"Green","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLFleece4",7853.0,"KdZGYyFf9JWpavi9y"
"printed layered shirt","Black","No","560",140.0,"Black","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLLayeredlogoa0",9821.0,"GmPhjRTQxkr6PuYtu"
"printed layered shirt","Yellow","No","560",140.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLLayeredlogoa1",12161.0,"g8qKk5oeR2qQ5vfGv"
"printed layered shirt","White","No","560",140.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLLayeredlogoa2",12162.0,"2ZgWCAeGARCTMTSSd"
"printed-sleeve sweater","Orange","No","560",140.0,"Orange","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLLogoa0",9823.0,"MYG3GrwMzwvegR84p"
"printed-sleeve sweater","White","No","560",140.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLLogoa1",12163.0,"rz9x8fuZBuCx4T7Do"
"printed-sleeve sweater","Black","No","560",140.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLLogoa2",12164.0,"CAwtngNsd6aRsrTwp"
"privét tee","NA","No","640",160.0,"Green","White","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHHellors0",12122.0,"pTyc9x98jWbPy8WBn"
"puffy vest","Navy blue","No","1250",312.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownvest0",4277.0,"iE5y8osXZPtraaA9p"
"puffy vest","Camel","No","1250",312.0,"Brown","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownvest1",8322.0,"acCfL5ou8ZvkaG4Pz"
"puffy vest","Blue","No","1250",312.0,"Purple","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownvest2",8323.0,"hZM2kzzxMrLg7gd79"
"puffy vest","Olive","No","1250",312.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownvest3",8324.0,"teMY2x5bJQntfv4z2"
"puffy vest","Red","No","1250",312.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownvest4",8325.0,"kg2rSvEj8F3P9gyYF"
"puffy-sleeve blouse","Light blue","No","800",200.0,"Light blue","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Simple","everyday; fairy tale; vacation","Yes","For sale","TopsTexTopPuffHFrill0",5349.0,"JxtiDDsrLffETC83Q"
"puffy-sleeve blouse","Yellow","No","800",200.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; fairy tale; vacation","Yes","For sale","TopsTexTopPuffHFrill1",8526.0,"ryshENMksoycHzAiG"
"puffy-sleeve blouse","Pink","No","800",200.0,"Pink","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; fairy tale; vacation","Yes","For sale","TopsTexTopPuffHFrill2",8527.0,"GnJYgQ3TDe3n33kBD"
"puffy-sleeve blouse","Lime","No","800",200.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Simple","everyday; fairy tale; vacation","Yes","For sale","TopsTexTopPuffHFrill3",8528.0,"x5rYHXLy5q3rB4vf4"
"pullover jacket","Red","No","1680",420.0,"Red","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLPullover0",4521.0,"FAnCF2RFJr34wZj59"
"pullover jacket","Light blue","No","1680",420.0,"Light blue","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLPullover1",7607.0,"RbduSJtePWj6jCMrd"
"pullover jacket","Navy blue","No","1680",420.0,"Blue","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLPullover2",7608.0,"7Xk25f79oTWwfjFZ3"
"pullover jacket","Purple","No","1680",420.0,"Purple","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLPullover3",7609.0,"jfAd5fRH2fqmGwrnv"
"pullover jacket","Coral","No","1680",420.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLPullover4",7610.0,"rgRJPLBFKczpCCiQZ"
"quilted down jacket","Navy blue","No","1400",350.0,"Blue","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopCoatLQuilting0",4220.0,"FXswKq8E4GffnxN82"
"quilted down jacket","Gray","No","1400",350.0,"Gray","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopCoatLQuilting1",9297.0,"wgk8vTWEpzQa3rrWX"
"quilted down jacket","Green","No","1400",350.0,"Green","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopCoatLQuilting2",9298.0,"Tr27wbbbAucexEEyG"
"quilted down jacket","Purple","No","1400",350.0,"Purple","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopCoatLQuilting3",9299.0,"sTdkwfPDrizD2K9Rn"
"quilted down jacket","Olive","No","1400",350.0,"Yellow","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday","Yes","For sale","TopsTexTopCoatLQuilting4",9300.0,"rx9zZAm3PAfgtuczY"
"quilted jacket","Pink","No","1400",350.0,"Pink","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopYshirtsLQuilting0",4728.0,"BhX6J9XDeorxoQ2dF"
"quilted jacket","Brown","No","1400",350.0,"Brown","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopYshirtsLQuilting1",8330.0,"SoQBPA72x39Meityz"
"quilted jacket","Lime","No","1400",350.0,"Green","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopYshirtsLQuilting2",8331.0,"w6SGTTRQdJPzNZ7fF"
"quilted jacket","Blue","No","1400",350.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopYshirtsLQuilting3",8332.0,"oyrWXREpeJrB25aaH"
"quilted jacket","Green","No","1400",350.0,"Green","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopYshirtsLQuilting4",8333.0,"v5nkmpJpmE2bLj9mW"
"rabbit tee","NA","No","800",200.0,"Light blue","White","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHRabbit0",8197.0,"PT8QcLLpa8ftBfxee"
"raglan shirt","Red","No","800",200.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLRaglan0",2674.0,"x7WP4mwXD9BAy48No"
"raglan shirt","Green","No","800",200.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLRaglan1",8396.0,"EbirE6nmNqgjJduKg"
"raglan shirt","Blue","No","800",200.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLRaglan2",8397.0,"QRR5h7PYB57vK9g2B"
"raglan shirt","Black","No","800",200.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLRaglan3",8398.0,"xFaN5BgEqeKRRcna3"
"raglan shirt","White","No","800",200.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLRaglan4",8399.0,"DDWgEMMgMw6G8uBeM"
"rainbow sweater","Black","No","1200",300.0,"Black","Colorful","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; comfy","Yes","For sale","TopsTexTopOuterLRainbow0",4595.0,"hLvcnzrwTReaipEFc"
"rainbow sweater","White","No","1200",300.0,"White","Colorful","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; comfy","Yes","For sale","TopsTexTopOuterLRainbow1",7644.0,"d4esRA6k9CBecvYmo"
"rainbow sweater","Red","No","1200",300.0,"Red","Colorful","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; comfy","Yes","For sale","TopsTexTopOuterLRainbow2",7645.0,"hRTxs8AeDocnTL5sg"
"rainbow sweater","Green","No","1200",300.0,"Green","Colorful","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; comfy","Yes","For sale","TopsTexTopOuterLRainbow3",7646.0,"LQQKc9NhDjQ7YwrHE"
"rainbow sweater","Light blue","No","1200",300.0,"Light blue","Colorful","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","everyday; comfy","Yes","For sale","TopsTexTopOuterLRainbow4",7647.0,"qLpKtbDSZJwZjff8R"
"raincoat","Yellow","No","1280",320.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain0",3170.0,"XQwkEbgETSTZdvWGB"
"raincoat","Green","No","1280",320.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain1",8288.0,"ZWMBkfAczJYF7uvYN"
"raincoat","Blue","No","1280",320.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain2",8289.0,"82kBkGe6nyfei4697"
"raincoat","Purple","No","1280",320.0,"Purple","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain3",8290.0,"fLjFWwqCd2xaRGKSk"
"raincoat","Pink","No","1280",320.0,"Pink","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain4",8291.0,"q2AqLyDP6MGAuKyFM"
"raincoat","Red","No","1280",320.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain5",8292.0,"Fypf32oYkmFuBzLxH"
"raincoat","Beige","No","1280",320.0,"Beige","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain6",8293.0,"uSxTgfA4FhXs8BwQa"
"raincoat","Black","No","1280",320.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLRain7",8294.0,"2ncxzYn6qRi89Cnik"
"reindeer sweater","Green","No","1680",420.0,"Green","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLReindeer0",4566.0,"r2ynH6ZG64FZsm79j"
"reindeer sweater","Brown","No","1680",420.0,"Brown","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLReindeer1",7740.0,"G7g3z6ZZBKxyqkCN6"
"reindeer sweater","Red","No","1680",420.0,"Red","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLReindeer2",7741.0,"ud9zeh9YZceNLCXJf"
"relay tank","Blue","No","960",240.0,"Blue","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden0",3246.0,"uwrmK8p7WrNRc5EED"
"relay tank","Light blue","No","960",240.0,"Light blue","Purple","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden1",9372.0,"pMFNgTqmDGxyQtzhM"
"relay tank","Purple","No","960",240.0,"Purple","Pink","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden2",9373.0,"TiTKyEWugTTQ7Z8j8"
"relay tank","Black","No","960",240.0,"Black","Gray","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden3",9374.0,"v29wqw6HwiAzkBsoq"
"relay tank","Orange","No","960",240.0,"Orange","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden4",9375.0,"F4znKpJoSx8s9ynTA"
"relay tank","Green","No","960",240.0,"Green","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden5",9376.0,"Z8tRWq3DuLWifSGmC"
"relay tank","Red","No","960",240.0,"Red","Gray","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden6",9377.0,"BNAKhBuTdJTdup2zP"
"relay tank","White","No","960",240.0,"White","Purple","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","Yes","For sale","TopsTexTopTshirtsNEkiden7",9378.0,"xfamFbFeM2dw2rfBQ"
