"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","lighting_type","door_deco","catalog","filename","variant_id","internal_id","unique_entry_id"
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"#N/A",,,,,,,
