"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","primary_shape","secondary_shape","filename","internal_id","unique_entry_id"
"oversized-sweats dress","Red","No","1500",375.0,"Red","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; comfy; sporty","Yes","For sale","Rib","L","TopsTexOnepieceRibLSwitchsweat0",4424.0,"xknLuBzRhM9hPdBK4"
"oversized-sweats dress","Light blue","No","1500",375.0,"Light blue","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; comfy; sporty","Yes","For sale","Rib","L","TopsTexOnepieceRibLSwitchsweat1",7988.0,"K3WdePZCz8Dc82jD6"
"oversized-sweats dress","Yellow","No","1500",375.0,"Yellow","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; comfy; sporty","Yes","For sale","Rib","L","TopsTexOnepieceRibLSwitchsweat2",7989.0,"8QSqYNHbpWaWcWYP3"
"oversized-sweats dress","Orange","No","1500",375.0,"Orange","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Active","everyday; comfy; sporty","Yes","For sale","Rib","L","TopsTexOnepieceRibLSwitchsweat3",7990.0,"9Cp7fBqTj8hvBAAdh"
"oversized-sweats dress","Pink","No","1500",375.0,"Pink","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","everyday; comfy; sporty","Yes","For sale","Rib","L","TopsTexOnepieceRibLSwitchsweat4",7991.0,"byiYKJGw8Zzbt9uAm"
"painter's coverall","Beige","No","1600",400.0,"Beige","Colorful","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPaint0",10910.0,"f46EfTKkDog4ng2bs"
"painter's coverall","Green","No","1600",400.0,"Green","Colorful","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPaint1",12021.0,"4htkPc9TpCJJDv5wT"
"painter's coverall","White","No","1600",400.0,"White","Colorful","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPaint2",12022.0,"wwAgwGbc6BDKCkwLg"
"pajama dress","Navy blue","No","1200",300.0,"Blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Box","L","TopsTexOnepieceBoxLPajamas0",11096.0,"y3z8HxRdcrB9szWde"
"pajama dress","Green","No","1200",300.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Box","L","TopsTexOnepieceBoxLPajamas1",11931.0,"D4esgyazM2m52wrSe"
"pajama dress","Gray","No","1200",300.0,"Gray","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Box","L","TopsTexOnepieceBoxLPajamas2",11932.0,"sGKAJ4A5S3kaRETrH"
"pajama dress","Berry red","No","1200",300.0,"Red","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Box","L","TopsTexOnepieceBoxLPajamas3",11933.0,"ac88r42SeCdZenuc8"
"pajama dress","Brown","No","1200",300.0,"Brown","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Box","L","TopsTexOnepieceBoxLPajamas4",11934.0,"XHTtjH6eeuoeXFgP3"
"palatial tank dress","White","No","2520",630.0,"White","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","formal","Yes","For sale","A-long","N","TopsTexOnepieceAlongNNile",3441.0,"YGq2DbcARDEJNyRiD"
"parka and shirtdress","Blue","No","1600",400.0,"Black","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParkershirt0",4468.0,"Pr9oiWxadrqDwZZHm"
"parka and shirtdress","Yellow","No","1600",400.0,"Black","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParkershirt1",7992.0,"ZJ8mFBsCjuJqxwXs6"
"parka and shirtdress","Red","No","1600",400.0,"Black","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParkershirt2",7993.0,"neCr4qDK6ueGwttNT"
"parka dress","Yellow","No","1600",400.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParka0",3226.0,"Ybwoh2SfcyNfqXddi"
"parka dress","Orange","No","1600",400.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParka1",4160.0,"pCqcMNfoJnx3CkLug"
"parka dress","Blue","No","1600",400.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParka2",4161.0,"phHyrch7gQ9ueyzdx"
"parka dress","Green","No","1600",400.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParka3",4162.0,"ZH3Qpg9GysmBckroj"
"parka dress","Pink","No","1600",400.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLParka4",4163.0,"fZoSCvRo4AWEncnjZ"
"peach dress","Peach","Yes","NFS",1600.0,"Pink","Green","1x1","Crafting",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","Not for sale","A-line","N","TopsTexOnepieceAlineNPeach0",9839.0,"o49djJSXNXcBzC2GR"
"peacoat-and-skirt combo","Blue","No","2400",600.0,"Blue","Gray","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","everyday","Yes","For sale","A-line","L","TopsTexOnepieceAlineLPcoat0",4594.0,"ketaNzZAqrNJ53aET"
"peacoat-and-skirt combo","Red","No","2400",600.0,"Red","Gray","1x1","Able Sisters","Available from Able Sisters shop only","Winter","Yes","1.0.0","Cute","everyday","Yes","For sale","A-line","L","TopsTexOnepieceAlineLPcoat1",8962.0,"KLeTAhgAhMSSbHQPo"
"pear dress","Beige","Yes","NFS",1600.0,"Yellow","Green","1x1","Crafting",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","Not for sale","A-line","N","TopsTexOnepieceAlineNPear0",9837.0,"79EsrMSAgifW3GkvK"
"pharaoh's outfit","White","No","2520",630.0,"White","Colorful","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","formal","Yes","For sale","B-long","H","TopsTexOnepieceBlongHEgypt",3577.0,"ejDouBwmCTZW56z25"
"pilot's uniform","Navy blue","No","2240",560.0,"Blue","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPilot0",3612.0,"ZKMwSPaG7mMLg2E5K"
"pilot's uniform","Black","No","2240",560.0,"Black","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPilot1",8119.0,"6hYJKeYCjM6YY858S"
"pilot's uniform","Light blue","No","2240",560.0,"Light blue","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPilot2",8120.0,"4jd2m5My9YkYmHHbW"
"pinafore","Dark blue","No","1600",400.0,"Blue","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; work","Yes","For sale","B-long","L","TopsTexOnepieceBlongLKappogi0",3536.0,"7dS6vs5tkrSPazK5R"
"pinafore","Pink","No","1600",400.0,"Pink","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; work","Yes","For sale","B-long","L","TopsTexOnepieceBlongLKappogi1",8978.0,"HiXPJd7mtPoZfHb9C"
"pinafore","Muslin","No","1600",400.0,"Beige","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; work","Yes","For sale","B-long","L","TopsTexOnepieceBlongLKappogi2",8979.0,"fgFxdBzfnqgqYv2wD"
"pineapple dress","Yellow","No","1500",375.0,"Yellow","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","fairy tale; party; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNPineapple",3293.0,"XpKtwLGCYupcZLzpM"
"pintuck-pleated dress","Pink","No","1600",400.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHDolly0",4506.0,"n2qR8Y9Ty42MxevTk"
"pintuck-pleated dress","Lime","No","1600",400.0,"Yellow","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHDolly1",8885.0,"2genTxQ5NgTbqgSii"
"pintuck-pleated dress","Green","No","1600",400.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHDolly2",8886.0,"kK5Lv2DCMPhehG7rc"
"pintuck-pleated dress","Purple","No","1600",400.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHDolly3",8887.0,"dPNryWkcy6o8ziWsa"
"pintuck-pleated dress","Light blue","No","1600",400.0,"Light blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHDolly4",8888.0,"4JwPsp3g2WkouhJmx"
"pintuck-pleated dress","Brown","No","1600",400.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHDolly5",8889.0,"9WgohGnt8ioNSE6Qq"
"PJ outfit","Blue","No","1050",262.0,"Light blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPajama0",3354.0,"Hh93vFpskZECBSKug"
"PJ outfit","Navy blue","No","1050",262.0,"Blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPajama1",7823.0,"98XKhkTNLCNitprQ9"
"PJ outfit","Gray","No","1050",262.0,"Gray","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPajama2",7824.0,"tWi338dD2CjyqJ7km"
"PJ outfit","Green","No","1050",262.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPajama3",7825.0,"s8yZb3XciybiAkHC3"
"PJ outfit","Red","No","1050",262.0,"Red","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPajama4",7826.0,"TzF6MBe6RuLfL7yM7"
"plaid-print dress","Fancy plaid","No","2000",500.0,"Light blue","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBlockcheck0",4399.0,"HCoMym75fpYFxSMJY"
"plaid-print dress","Energetic plaid","No","2000",500.0,"Orange","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBlockcheck1",9419.0,"jLZAWsFfBACKymrc4"
"plaid-print dress","Dreamy plaid","No","2000",500.0,"Purple","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBlockcheck2",9420.0,"rygadWKz4zwXFANhr"
"plaid-print dress","Sweet plaid","No","2000",500.0,"Green","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBlockcheck3",9421.0,"DTH6EPwfQf57Pt3wm"
"plover dress","Brown","No","1600",400.0,"Brown","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLChidori0",3128.0,"LnCwqduLJGHRYMgD7"
"plover dress","Gray","No","1600",400.0,"Gray","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLChidori1",9020.0,"jRJowZRTyQ8R3skgp"
"plover dress","Green","No","1600",400.0,"Green","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLChidori2",9021.0,"aptuK7zDfSWpNTRbf"
"power suit","Blue","No","3780",945.0,"Blue","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","fairy tale; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPowered1",11564.0,"nYmxvwFSt8XdqxWbb"
"power suit","Green","No","3780",945.0,"Green","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","fairy tale; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPowered2",11565.0,"eGC45JTRAptLhS8N4"
"power suit","Black","No","3780",945.0,"Black","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","fairy tale; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPowered3",11566.0,"6c7PyRN3DcL2eszjK"
"power suit","Red","No","3780",945.0,"Red","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","fairy tale; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLPoweredRed",5424.0,"JLux4SCMvatByGFei"
"prim outfit","Blue","No","1920",480.0,"Light blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLEnsemble0",2784.0,"WGm3FCGSraoJ23kTb"
"prim outfit","Gray","No","1920",480.0,"Gray","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLEnsemble1",9018.0,"dwhn8jtzpwSmhNbB6"
"prim outfit","Pink","No","1920",480.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLEnsemble2",9019.0,"xCN5uLaSms6wLhJpR"
"princess dress","Blue","No","5500",1375.0,"Light blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","Dress","L","TopsTexOnepieceDressLPrincess0",3260.0,"7sMdP8aHLzCnrcLpy"
"princess dress","Green","No","5500",1375.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","Dress","L","TopsTexOnepieceDressLPrincess1",8231.0,"3kqNDFY6HoA43GNHy"
"princess dress","Yellow","No","5500",1375.0,"Yellow","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","Dress","L","TopsTexOnepieceDressLPrincess2",8232.0,"jfoqBc36qZ8uR2pnf"
"princess dress","Pink","No","5500",1375.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","Dress","L","TopsTexOnepieceDressLPrincess3",8233.0,"pXnjFKAzpBec8SvZT"
"princess dress","Purple","No","5500",1375.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","Dress","L","TopsTexOnepieceDressLPrincess4",8234.0,"37AubjtqpQpC4GSHt"
"princess dress","Mint","No","5500",1375.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; formal; party","Yes","For sale","Dress","L","TopsTexOnepieceDressLPrincess5",8235.0,"8ZQXD2XtabBrox7Mg"
