"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","speaker_type","lighting_type","catalog","filename","variant_id","internal_id","unique_entry_id"
"magazine rack","White","Body color","Weekly news","Magazine","Yes","Yes","Yes","2","NFS",690.0,"White","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_3_6","3_6",1032.0,"cAjvMHvW4c8PK5uK3"
"magazine rack","Black","Body color","Café","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Blue","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_0","4_0",1032.0,"MMQYWZE4vumyicqno"
"magazine rack","Black","Body color","Travel","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Red","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_1","4_1",1032.0,"MCZixi2pmuCTK55tN"
"magazine rack","Black","Body color","Fashion","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Gray","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_2","4_2",1032.0,"ecZ3uBeePiyBHWYDL"
"magazine rack","Black","Body color","Sports","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_3","4_3",1032.0,"ntTkhsWfyszuLkLbj"
"magazine rack","Black","Body color","Comics","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_4","4_4",1032.0,"H6QSHEmRWD93xCujc"
"magazine rack","Black","Body color","Kids","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Pink","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_5","4_5",1032.0,"WYbaMaw9Tm4yFhwpc"
"magazine rack","Black","Body color","Weekly news","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Black","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_4_6","4_6",1032.0,"zG9eiiLZzXGy3tKDR"
"magazine rack","Yellow","Body color","Café","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Blue","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_0","5_0",1032.0,"N4SG9pJnkm2KBTnKx"
"magazine rack","Yellow","Body color","Travel","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Red","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_1","5_1",1032.0,"oA6c5LAJ73cuYC87W"
"magazine rack","Yellow","Body color","Fashion","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Gray","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_2","5_2",1032.0,"cwce7jyNMc2CFbu35"
"magazine rack","Yellow","Body color","Sports","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_3","5_3",1032.0,"yme5Z3XPkJv7TvJsz"
"magazine rack","Yellow","Body color","Comics","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_4","5_4",1032.0,"WF5tYquqZy5Hx6f7n"
"magazine rack","Yellow","Body color","Kids","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Pink","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_5","5_5",1032.0,"62v6SkTEGPfeWpzq7"
"magazine rack","Yellow","Body color","Weekly news","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Yellow","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_5_6","5_6",1032.0,"uyK2Tg3gBi3Jt3AC5"
"magazine rack","Green","Body color","Café","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Blue","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_0","6_0",1032.0,"DGbGviG8fssfzSjjn"
"magazine rack","Green","Body color","Travel","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Red","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_1","6_1",1032.0,"F4nMdFpzuYh6JHNXu"
"magazine rack","Green","Body color","Fashion","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Gray","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_2","6_2",1032.0,"ZtBDo9gESFZcmfaSZ"
"magazine rack","Green","Body color","Sports","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_3","6_3",1032.0,"65dPnTZCY2Midu9tC"
"magazine rack","Green","Body color","Comics","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_4","6_4",1032.0,"upqpxn4suyZyPfriq"
"magazine rack","Green","Body color","Kids","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Pink","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_5","6_5",1032.0,"jp4kckYEpdyDHAmZ6"
"magazine rack","Green","Body color","Weekly news","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Blue","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_6_6","6_6",1032.0,"B8hREdy54zwtRELs3"
"magazine rack","Red","Body color","Café","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Blue","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_0","7_0",1032.0,"cQiL3sjm6HejBp6jr"
"magazine rack","Red","Body color","Travel","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Red","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_1","7_1",1032.0,"MmrStrkiQibWyaTFF"
"magazine rack","Red","Body color","Fashion","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Gray","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_2","7_2",1032.0,"2oDKdjPx9etaYKLXq"
"magazine rack","Red","Body color","Sports","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_3","7_3",1032.0,"wBmLvSuR9ipfXcczE"
"magazine rack","Red","Body color","Comics","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_4","7_4",1032.0,"7E3e4zxpKeaZNsttz"
"magazine rack","Red","Body color","Kids","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Pink","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_5","7_5",1032.0,"3WZCA5yt8MBxQRXv6"
"magazine rack","Red","Body color","Weekly news","Magazine","Yes","Yes","Yes","2","NFS",690.0,"Red","Colorful","1x1","Crafting",,"1.0.0","living room","shop","None","None","No","Study","No","Does not play music","No lighting","Not for sale","FtrMagazinerack_Remake_7_6","7_6",1032.0,"EW33qjFJ2iyrjbNXX"
"magic kit","Red","NA","NA","NA","No","No","No","NA","980",245.0,"Black","Red","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","child's room","None","None","None","Yes","Toy","No","Does not play music","No lighting","For sale","FtrMagicset_Remake_0_0","0_0",4392.0,"eL3Tsbu3wP6HbRyya"
"magic kit","Blue","NA","NA","NA","No","No","No","NA","980",245.0,"White","Blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","child's room","None","None","None","Yes","Toy","No","Does not play music","No lighting","For sale","FtrMagicset_Remake_1_0","1_0",4392.0,"AC7RRQhviks5j7rBd"
"mahi-mahi model","NA","NA","NA","NA","No","No","No","NA","NFS",18000.0,"Yellow","Black","1x1","C.J.","Trade 3 fish to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Fish","No","Does not play music","No lighting","Not for sale","FtrFishShiiraToy","NA",7014.0,"Daq8bZwS56nqzef9w"
"man-faced stink bug model","NA","NA","NA","NA","No","No","No","NA","NFS",3000.0,"Black","Orange","1x1","Flick","Trade 3 insects to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Insect","No","Does not play music","No lighting","Not for sale","FtrInsectJinmenkamemushiToy","NA",7116.0,"NpZjkGcav7Rmp2C3C"
"mantis model","NA","NA","NA","NA","No","No","No","NA","NFS",1290.0,"Green","Green","1x1","Flick","Trade 3 insects to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Insect","No","Does not play music","No lighting","Not for sale","FtrInsectKamakiriToy","NA",7068.0,"TrAWLhDAyZtX9WKhp"
"matryoshka","Red","Variation","NA","NA","Yes","Yes","No","1","NFS",600.0,"Red","Yellow","1x1","Crafting",,"1.0.0","folk art","fancy","None","None","Yes","Folk Craft Decor","No","Does not play music","No lighting","Not for sale","FtrMatryoshka_Remake_0_0","0_0",1652.0,"3z54fyJ3zLqHi6AHK"
"matryoshka","Yellow","Variation","NA","NA","Yes","Yes","No","1","NFS",600.0,"Yellow","White","1x1","Crafting",,"1.0.0","folk art","fancy","None","None","Yes","Folk Craft Decor","No","Does not play music","No lighting","Not for sale","FtrMatryoshka_Remake_1_0","1_0",1652.0,"2xXpsWapS5k9w4Swe"
"matryoshka","Blue","Variation","NA","NA","Yes","Yes","No","1","NFS",600.0,"Blue","Light blue","1x1","Crafting",,"1.0.0","folk art","fancy","None","None","Yes","Folk Craft Decor","No","Does not play music","No lighting","Not for sale","FtrMatryoshka_Remake_2_0","2_0",1652.0,"J3y9wjPRmZLkDxd2i"
"matryoshka","Brown","Variation","NA","NA","Yes","Yes","No","1","NFS",600.0,"Brown","Beige","1x1","Crafting",,"1.0.0","folk art","fancy","None","None","Yes","Folk Craft Decor","No","Does not play music","No lighting","Not for sale","FtrMatryoshka_Remake_3_0","3_0",1652.0,"P5aS7ieCEWfbWgmsP"
"matryoshka","Green","Variation","NA","NA","Yes","Yes","No","1","NFS",600.0,"Green","Yellow","1x1","Crafting",,"1.0.0","folk art","fancy","None","None","Yes","Folk Craft Decor","No","Does not play music","No lighting","Not for sale","FtrMatryoshka_Remake_4_0","4_0",1652.0,"r7PyYPYEc6YRfLHN4"
"metal can","NA","NA","NA","NA","No","No","No","NA","600",150.0,"Gray","Light blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","garage","None","None","None","No","Vehicle","Yes","Does not play music","No lighting","For sale","FtrIttocan","NA",7262.0,"qs82ddEhZnHPBiKhA"
"metronome","Red","NA","NA","NA","No","No","No","NA","1300",325.0,"Red","White","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","music","None","None","None","Yes","Musical Instrument","No","Does not play music","No lighting","For sale","FtrMetronome_Remake_0_0","0_0",1042.0,"KkzpcffFjKfiejhYa"
"metronome","Cream","NA","NA","NA","No","No","No","NA","1300",325.0,"Yellow","White","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","music","None","None","None","Yes","Musical Instrument","No","Does not play music","No lighting","For sale","FtrMetronome_Remake_1_0","1_0",1042.0,"nSWPuKrRQstBhY8hn"
"metronome","Blue","NA","NA","NA","No","No","No","NA","1300",325.0,"Blue","White","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","music","None","None","None","Yes","Musical Instrument","No","Does not play music","No lighting","For sale","FtrMetronome_Remake_2_0","2_0",1042.0,"NNdNGDxNtfwtsy7Wx"
"metronome","Black","NA","NA","NA","No","No","No","NA","1300",325.0,"Black","White","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","music","None","None","None","Yes","Musical Instrument","No","Does not play music","No lighting","For sale","FtrMetronome_Remake_3_0","3_0",1042.0,"7JaPzzKuyubzF5u5j"
"metronome","Brown","NA","NA","NA","No","No","No","NA","1300",325.0,"Brown","White","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","music","None","None","None","Yes","Musical Instrument","No","Does not play music","No lighting","For sale","FtrMetronome_Remake_4_0","4_0",1042.0,"r49zR8igZmhGWfbM3"
"microscope","White","NA","NA","NA","No","No","No","NA","3100",775.0,"White","Black","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","school","facility","None","None","No","Hospital","No","Does not play music","No lighting","For sale","FtrMicroscope_Remake_0_0","0_0",1319.0,"2bh4eZPcmFcDbuboB"
"microscope","Silver","NA","NA","NA","No","No","No","NA","3100",775.0,"Gray","Black","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","school","facility","None","None","No","Hospital","No","Does not play music","No lighting","For sale","FtrMicroscope_Remake_1_0","1_0",1319.0,"KuQEi8KfN9NC9u7ri"
"microscope","Black","NA","NA","NA","No","No","No","NA","3100",775.0,"Black","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","school","facility","None","None","No","Hospital","No","Does not play music","No lighting","For sale","FtrMicroscope_Remake_2_0","2_0",1319.0,"xBWBSrc4Gfuxbhtnm"
"microwave","White","NA","NA","NA","No","No","No","NA","3000",750.0,"White","White","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","Yes","Kitchen Things","No","Does not play music","No lighting","For sale","FtrMicrowave_Remake_0_0","0_0",1043.0,"DxKFu9TWtR7LEPqri"
"microwave","Black","NA","NA","NA","No","No","No","NA","3000",750.0,"Black","Black","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","Yes","Kitchen Things","No","Does not play music","No lighting","For sale","FtrMicrowave_Remake_1_0","1_0",1043.0,"xvQCy7v62sK5vEDLg"
"microwave","Red","NA","NA","NA","No","No","No","NA","3000",750.0,"Red","Red","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","Yes","Kitchen Things","No","Does not play music","No lighting","For sale","FtrMicrowave_Remake_2_0","2_0",1043.0,"YYah8Ptsgaa6D6uAb"
"microwave","Green","NA","NA","NA","No","No","No","NA","3000",750.0,"Green","Green","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","Yes","Kitchen Things","No","Does not play music","No lighting","For sale","FtrMicrowave_Remake_3_0","3_0",1043.0,"puchZntzSHe9Zr3Sd"
"migratory locust model","NA","NA","NA","NA","No","No","No","NA","NFS",1800.0,"Green","Green","1x1","Flick","Trade 3 insects to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Insect","No","Does not play music","No lighting","Not for sale","FtrInsectTonosamabattaToy","NA",7103.0,"gMiihmJngqunEKW86"
"mini-cactus set","NA","NA","NA","NA","No","No","No","NA","400",100.0,"Green","Brown","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","living room","None","None","None","No","Plants","No","Does not play music","No lighting","For sale","FtrCactusesMini","NA",4123.0,"8b5wuQtiQcBd8uxsa"
"mitten crab model","NA","NA","NA","NA","No","No","No","NA","NFS",6000.0,"Black","Black","1x1","C.J.","Trade 3 fish to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Fish","No","Does not play music","No lighting","Not for sale","FtrFishSyanhaiganiToy","NA",7019.0,"cTAZtg8MzbFFbEHFN"
